worksheet,date,count,total,ratio,ma_10,slope,trend
all,2024-11-22,1058,2601,0.40676662821991544,0.3555330622855684,-0.00042763165653603163,down
all,2024-11-25,1146,2615,0.4382409177820268,0.35860791858976493,0.003074856304196516,up
all,2024-11-26,1117,2620,0.4263358778625954,0.3639429645494704,0.0053350459597054645,up
all,2024-11-27,1121,2626,0.4268849961919269,0.3705898777227639,0.006646913173293523,up
all,2024-11-29,1140,2627,0.4339550818424058,0.3804848069799493,0.00989492925718538,up
all,2024-12-02,1114,2634,0.42293090356871677,0.3914259159848396,0.010941109004890315,up
all,2024-12-03,969,2631,0.36830102622576966,0.39705694992289975,0.005631033938060137,up
all,2024-12-04,948,2630,0.36045627376425854,0.3998338684974644,0.002776918574564635,up
all,2024-12-05,835,2618,0.3189457601222307,0.39804667912060504,-0.0017871893768593439,down
all,2024-12-06,729,2633,0.27687048993543484,0.3879687955515281,-0.010077883569076962,down
all,2024-12-09,594,2633,0.2255981769844284,0.36985195042797936,-0.01811684512354872,down
all,2024-12-10,514,2628,0.19558599695585996,0.34558645834536267,-0.02426549208261669,down
all,2024-12-11,591,2628,0.22488584474885845,0.32544145503398897,-0.0201450033113737,down
all,2024-12-12,536,2625,0.2041904761904762,0.30317200303384395,-0.022269452000145018,down
all,2024-12-13,458,2621,0.17474246470812668,0.27725074132041605,-0.0259212617134279,down
all,2024-12-16,535,2616,0.2045107033639144,0.25540872129993575,-0.0218420200204803,down
all,2024-12-17,440,2606,0.1688411358403684,0.23546273226139566,-0.019945989038540085,down
all,2024-12-18,182,2580,0.07054263565891473,0.20647136845086128,-0.028991363810534382,down
all,2024-12-19,190,2577,0.0737291424136593,0.18194970668000415,-0.02452166177085713,down
all,2024-12-20,226,2585,0.08742746615087041,0.1630054043015477,-0.018944302378456457,down
all,2024-12-23,219,2588,0.08462132921174652,0.1489077195242795,-0.014097684777268193,down
all,2024-12-24,271,2596,0.10439137134052388,0.13978825696274588,-0.00911946256153362,down
all,2024-12-26,314,2614,0.12012241775057383,0.12931191426291744,-0.010476342699828445,down
all,2024-12-27,229,2602,0.08800922367409685,0.1176937890112795,-0.01161812525163794,down
all,2024-12-30,201,2602,0.07724827056110684,0.10794436959657752,-0.009749419414701976,down
all,2024-12-31,166,2603,0.06377257011140991,0.09387055627132707,-0.014073813325250456,down
all,2025-01-02,208,2611,0.07966296438146304,0.08495273912543652,-0.008917817145890544,down
all,2025-01-03,277,2625,0.10552380952380952,0.08845085651192601,0.0034981173864894882,up
all,2025-01-06,291,2621,0.11102632582983595,0.09218057485354367,0.0037297183416176577,up
all,2025-01-07,261,2622,0.09954233409610984,0.09339206164806761,0.0012114867945239444,up
all,2025-01-08,270,2616,0.10321100917431193,0.09525102964432416,0.0018589679962565525,up
all,2025-01-10,229,2588,0.08848531684698609,0.09366042419497038,-0.0015906054493537852,down
all,2025-01-13,232,2591,0.08954071786954844,0.09060225420686784,-0.0030581699881025437,down
all,2025-01-14,260,2595,0.1001926782273603,0.09182059966219418,0.0012183454553263418,up
all,2025-01-15,402,2619,0.15349369988545247,0.09944514259462875,0.007624542932434572,up
all,2025-01-16,467,2625,0.1779047619047619,0.11085836177396395,0.011413219179335202,up
all,2025-01-17,498,2627,0.18956985154168252,0.12184905048998589,0.010990688716021935,up
all,2025-01-21,713,2632,0.2708966565349544,0.13838633519110038,0.0165372847011145,up
all,2025-01-22,869,2640,0.32916666666666666,0.16020036927478348,0.021814034083683098,up
all,2025-01-23,873,2655,0.3288135593220339,0.18312749179737586,0.02292712252259238,up
all,2025-01-24,860,2656,0.32379518072289154,0.20518590895223382,0.022058417154857957,up
all,2025-01-27,767,2634,0.2911921032649962,0.2254565875940348,0.020270678641800988,up
all,2025-01-28,789,2630,0.3,0.24650251580708002,0.021045928213045212,up
all,2025-01-29,742,2632,0.28191489361702127,0.26467473734604613,0.01817222153896611,up
all,2025-01-30,870,2647,0.3286739705326785,0.2821927644107687,0.017518027064722552,up
all,2025-01-31,816,2643,0.3087400681044268,0.29527629503073516,0.013083530619966477,up
all,2025-02-03,707,2625,0.2693333333333333,0.30325264320990025,0.007976348179165094,up
all,2025-02-04,789,2644,0.298411497730711,0.3060041273294759,0.0027514841195756534,up
all,2025-02-05,810,2652,0.3054298642533937,0.3036304470881486,-0.0023736802413272806,down
all,2025-02-06,815,2650,0.30754716981132074,0.3015038081370773,-0.002126638951071347,down
all,2025-02-07,737,2640,0.2791666666666667,0.2970409567314548,-0.00446285140562247,down
all,2025-02-10,702,2644,0.26550680786686837,0.294472427191642,-0.0025685295398127916,down
all,2025-02-11,687,2628,0.2614155251141553,0.2906139797030575,-0.0038584474885844933,down
all,2025-02-12,592,2622,0.22578184591914569,0.28500067493326997,-0.005613304769787553,down
all,2025-02-13,654,2643,0.2474460839954597,0.2768778862795481,-0.008122788653721846,down
all,2025-02-14,634,2644,0.23978819969742815,0.26998269943884823,-0.006895186840699896,down
all,2025-02-18,684,2654,0.25772418990203466,0.26882178509571836,-0.0011609143431298707,down
all,2025-02-19,626,2664,0.234984984984985,0.2624791338211458,-0.006342651274572564,down
all,2025-02-20,506,2655,0.19058380414312617,0.25099452781011905,-0.011484606011026743,down
all,2025-02-21,356,2634,0.13515565679574792,0.23375537650856176,-0.017239151301557287,down
all,2025-02-24,315,2620,0.12022900763358779,0.21786161060525386,-0.015893765903307905,down
all,2025-02-25,291,2606,0.11166538756715272,0.20247746857528232,-0.015384142029971543,down
all,2025-02-26,309,2607,0.11852704257767549,0.18818862032163433,-0.014288848253647984,down
all,2025-02-27,267,2595,0.10289017341040463,0.17589945307076021,-0.012289167250874117,down
all,2025-02-28,338,2599,0.13005001923816853,0.16415984659503108,-0.011739606475729136,down
all,2025-03-03,261,2572,0.10147744945567652,0.15032877157085595,-0.013831075024175132,down
all,2025-03-04,217,2571,0.08440295604823025,0.1329966481854755,-0.017332123385380455,down
all,2025-03-05,258,2587,0.09972941631233088,0.11947109131821007,-0.01352555686726542,down
all,2025-03-06,177,2566,0.06897895557287607,0.10731060646118509,-0.012160484857024978,down
all,2025-03-07,206,2573,0.08006218422075398,0.1018012592036857,-0.005509347257499395,down
all,2025-03-10,137,2544,0.05385220125786164,0.09516357856611307,-0.006637680637572627,down
all,2025-03-11,139,2547,0.05457400863761288,0.08945444067315908,-0.0057091378929539915,down
all,2025-03-12,115,2555,0.04500978473581213,0.08210271488897275,-0.00735172578418633,down
all,2025-03-13,111,2533,0.043821555467824715,0.07619585309471476,-0.005906861794257992,down
all,2025-03-14,185,2552,0.07249216300940439,0.07044006747183836,-0.005755785622876403,down
all,2025-03-17,234,2567,0.09115699259836385,0.06940802178610708,-0.0010320456857312726,down
all,2025-03-18,227,2554,0.08888018794048551,0.06985574497533262,0.0004477231892255351,up
all,2025-03-19,245,2560,0.095703125,0.06945311584409952,-0.0004026291312330954,down
all,2025-03-20,235,2559,0.09183274716686206,0.07173849500349812,0.0022853791593985956,up
all,2025-03-21,213,2537,0.08395743003547497,0.07212801958497021,0.0003895245814720949,up
all,2025-03-24,334,2569,0.1300116776956014,0.07974396722874419,0.0076159476437739765,up
all,2025-03-25,351,2560,0.137109375,0.08799750386498291,0.00825353663623872,up
all,2025-03-26,314,2547,0.12328229289360032,0.09582475468076172,0.007827250815778813,up
all,2025-03-27,304,2537,0.11982656681119433,0.10342525581509868,0.007600501134336954,up
all,2025-03-28,244,2525,0.09663366336633664,0.1058394058507919,0.00241415003569323,up
all,2025-03-31,213,2518,0.0845909451945989,0.10518280111041542,-0.0006566047403764874,down
all,2025-04-01,262,2507,0.104507379337854,0.10674552025015227,0.0015627191397368512,up
all,2025-04-02,388,2522,0.15384615384615385,0.11255982313476764,0.005814302884615374,up
all,2025-04-03,197,2478,0.07949959644874899,0.11132650806295634,-0.0012333150718113056,down
all,2025-04-04,51,2434,0.0209531635168447,0.10502608141109333,-0.006300426651863006,down
all,2025-04-07,34,2423,0.014032191498142799,0.09342813279134746,-0.011597948619745876,down
all,2025-04-08,27,2390,0.011297071129707114,0.08084690240431816,-0.012581230387029296,down
all,2025-04-09,163,2473,0.06591184795794582,0.07510985791075271,-0.005737044493565449,down
all,2025-04-10,98,2440,0.04016393442622951,0.06714359467225624,-0.007966263238496474,down
all,2025-04-11,174,2451,0.07099143206854346,0.06457937154247692,-0.0025642231297793167,down
all,2025-04-14,222,2469,0.0899149453219927,0.0651117715552163,0.0005324000127393813,up
all,2025-04-15,208,2463,0.08444985789687373,0.06310601941111828,-0.0020057521440980247,down
all,2025-04-16,189,2458,0.07689178193653377,0.05541058222015627,-0.0076954371909620095,down
all,2025-04-17,194,2465,0.07870182555780933,0.05533080513106229,-7.977708909397835e-05,down
all,2025-04-21,114,2448,0.04656862745098039,0.057892351524475874,0.0025615463934135843,up
all,2025-04-22,202,2463,0.08201380430369468,0.06469051280503105,0.006798161280555173,up
all,2025-04-23,190,2482,0.07655116841257051,0.07121592253331739,0.006525409728286344,up
all,2025-04-24,230,2499,0.09203681472589036,0.07382841921011185,0.0026124966767944596,up
all,2025-04-25,240,2505,0.09580838323353294,0.07939286409084219,0.005564444880730338,up
all,2025-04-28,259,2510,0.10318725099601593,0.08261244598358944,0.0032195818927472503,up
all,2025-04-29,324,2511,0.12903225806451613,0.08652417725784177,0.003911731274252331,up
all,2025-04-30,329,2508,0.13118022328548645,0.09119721379670305,0.0046730365388612805,up
all,2025-05-01,318,2521,0.12614042046806823,0.09612207764985649,0.004924863853153438,up
all,2025-05-02,350,2535,0.13806706114398423,0.10205860120847399,0.005936523558617499,up
all,2025-05-05,411,2534,0.1621941594317285,0.11362115440654878,0.011562553198074796,up
all,2025-05-06,467,2526,0.18487727632620743,0.12390750160880007,0.010286347202251286,up
all,2025-05-07,451,2535,0.1779092702169625,0.13404331178923928,0.010135810180439214,up
all,2025-05-08,428,2548,0.16797488226059654,0.14163711854270988,0.0075938067534706,up
all,2025-05-09,422,2556,0.1651017214397496,0.14856645236333157,0.0069293338206216915,up
all,2025-05-12,443,2585,0.17137330754352031,0.15538505801808197,0.006818605654750398,up
all,2025-05-13,433,2592,0.16705246913580246,0.15918707912521063,0.003802021107128656,up
all,2025-05-14,419,2590,0.16177606177606177,0.16224666297426818,0.003059583849057551,up
all,2025-05-15,455,2591,0.1756078734079506,0.1671934082682564,0.004946745293988225,up
all,2025-05-16,485,2595,0.18689788053949905,0.17207649020780788,0.004883081939551476,up
all,2025-05-19,498,2604,0.1912442396313364,0.17498149822776868,0.0029050080199607975,up
all,2025-05-20,509,2602,0.19561875480399693,0.17605564607554763,0.0010741478477789557,up
all,2025-05-21,435,2590,0.16795366795366795,0.17506008584921814,-0.0009955602263294894,down
all,2025-05-22,420,2591,0.16209957545349285,0.1744725551685078,-0.000587530680710352,down
all,2025-05-23,395,2581,0.15304145679969003,0.17326652870450182,-0.0012060264640059715,down
all,2025-05-27,454,2596,0.174884437596302,0.17361764170978,0.0003511130052781808,up
all,2025-05-28,411,2607,0.15765247410817032,0.1726776422070168,-0.0009399995027631891,down
all,2025-05-29,395,2606,0.1515732924021489,0.1716573652696255,-0.0010202769373913179,down
all,2025-05-30,413,2597,0.15902964959568733,0.1699995428883992,-0.0016578223812263038,down
all,2025-06-02,424,2598,0.16320246343341033,0.1676300011777903,-0.00236954171060888,down
all,2025-06-03,422,2614,0.16143840856924255,0.1646494180715809,-0.0029805831062094112,down
all,2025-06-04,392,2620,0.14961832061068703,0.16004937465224994,-0.004600043419330957,down
all,2025-06-05,396,2614,0.1514919663351186,0.158403204490395,-0.0016461701618549485,down
all,2025-06-06,434,2625,0.16533333333333333,0.15872658027837905,0.00032337578798405375,up
all,2025-06-09,399,2643,0.15096481271282633,0.15851891586969266,-0.00020766440868638658,down
all,2025-06-10,372,2654,0.14016578749058026,0.1550470508591205,-0.0034718650105721727,down
all,2025-06-11,375,2653,0.14134941575574822,0.15341674502387828,-0.0016303058352422073,down
all,2025-06-12,385,2649,0.14533786334465837,0.15279320211812925,-0.000623542905749036,down
all,2025-06-13,305,2630,0.11596958174904944,0.14848719533346544,-0.004306006784663807,down
all,2025-06-16,359,2655,0.1352165725047081,0.1456886062405952,-0.0027985890928702295,down
all,2025-06-17,309,2644,0.11686838124054463,0.14123160350772543,-0.00445700273286978,down
all,2025-06-18,333,2645,0.12589792060491492,0.1388595635071482,-0.0023720400005772246,down
all,2025-06-20,332,2638,0.12585291887793784,0.13629565876143013,-0.0025639047457180764,down
all,2025-06-23,402,2643,0.15209988649262202,0.13497231407735902,-0.0013233446840711094,down
all,2025-06-24,461,2661,0.17324314167606164,0.13720014697368255,0.0022278328963235283,up
all,2025-06-25,414,2659,0.15569763068822864,0.13875333129344739,0.0015531843197648387,up
all,2025-06-26,471,2669,0.17647058823529413,0.14226544854140197,0.0035121172479545826,up
all,2025-06-27,513,2668,0.19227886056971513,0.14695954826390764,0.0046940997225056735,up
all,2025-06-30,566,2702,0.20947446336047373,0.1563100364250501,0.00935048816114245,up
all,2025-07-01,541,2711,0.19955735890815196,0.1627441150653945,0.006434078640344398,up
all,2025-07-02,539,2727,0.19765309864319766,0.1708225868056598,0.008078471740265297,up
all,2025-07-07,621,2728,0.22763929618768328,0.1809967243639366,0.010174137558276813,up
all,2025-07-08,593,2715,0.21841620626151012,0.19025305310229385,0.009256328738357245,up
all,2025-07-09,613,2723,0.22511935365405802,0.19755499981843744,0.0073019467161435925,up
all,2025-07-10,628,2728,0.23020527859237536,0.2032512135100688,0.005696213691631369,up
all,2025-07-11,584,2718,0.21486387049300956,0.20916783749054688,0.00591662398047807,up
all,2025-07-14,638,2711,0.23533751383253412,0.21505453005027092,0.005886692559724044,up
all,2025-07-15,562,2704,0.20784023668639054,0.21661066766193843,0.0015561376116675074,up
all,2025-07-16,603,2710,0.22250922509225093,0.21791414383511615,0.00130347617317772,up
all,2025-07-17,653,2720,0.2400735294117647,0.22196576088547743,0.004051617050361278,up
all,2025-07-18,648,2715,0.23867403314917127,0.2260678543360748,0.004102093450597366,up
all,2025-07-21,642,2719,0.23611621919823464,0.22691554663712993,0.0008476923010551363,up
all,2025-07-22,662,2726,0.24284666177549524,0.22935859218852844,0.002443045551398515,up
all,2025-07-23,745,2738,0.2720964207450694,0.23405629889762958,0.004697706709101135,up
all,2025-07-24,659,2736,0.2408625730994152,0.2351220283483336,0.0010657294507040171,up
all,2025-07-25,683,2734,0.24981711777615215,0.23861735307664783,0.0034953247283142364,up
all,2025-07-28,604,2710,0.22287822878228783,0.2373714245716232,-0.0012459285050246405,down
all,2025-07-29,559,2697,0.20726733407489803,0.23731413431047396,-5.729026114922875e-05,down
all,2025-07-30,484,2682,0.18046234153616703,0.23310944595486555,-0.004204688355608416,down
all,2025-07-31,470,2681,0.175307720999627,0.22663286511365177,-0.006476580841213775,down
all,2025-08-01,365,2665,0.13696060037523453,0.21646152183625814,-0.010171343277393635,down
all,2025-08-04,465,2673,0.1739618406285073,0.21024608397928538,-0.006215437856972761,down
all,2025-08-05,487,2685,0.1813780260707635,0.2040992204088122,-0.006146863570473171,down
all,2025-08-06,496,2685,0.18472998137802607,0.19536257647210786,-0.008736643936704341,down
all,2025-08-07,488,2683,0.18188594856503915,0.18946491401867024,-0.005897662453437619,down
all,2025-08-08,518,2688,0.19270833333333334,0.18375403557438838,-0.005710878444281864,down
all,2025-08-11,519,2692,0.19279346210995543,0.18074555890715513,-0.003008476667233251,down
all,2025-08-12,637,2725,0.23376146788990826,0.18339497228865614,0.0026494133815010146,up
all,2025-08-13,758,2736,0.277046783625731,0.19305341649761254,0.009658444208956396,up
all,2025-08-14,690,2714,0.2542372881355932,0.20094637321120917,0.007892956713596633,up
all,2025-08-15,624,2714,0.22991893883566691,0.2102422070572524,0.009295833846043239,up
all,2025-08-18,671,2729,0.2458776108464639,0.21743378407904806,0.007191577021795653,up
all,2025-08-19,583,2711,0.2150497971228329,0.22080096118425502,0.0033671771052069532,up
all,2025-08-20,585,2714,0.21554900515843772,0.22388286356229617,0.0030819023780411514,up
all,2025-08-21,565,2721,0.20764424843807425,0.22645869354959972,0.002575829987303546,up
all,2025-08-22,807,2743,0.2942034269048487,0.23660820290675125,0.010149509357151532,up
all,2025-08-25,771,2720,0.28345588235294117,0.24567444493104978,0.009066242024298538,up
all,2025-08-26,817,2726,0.29970652971386647,0.2522689511134456,0.006594506182395821,up
all,2025-08-27,857,2732,0.3136896046852123,0.25593323321939376,0.003664282105948158,up
all,2025-08-28,891,2731,0.32625411937019405,0.26313491634285385,0.00720168312346009,up
all,2025-08-29,871,2732,0.318814055636896,0.27202442802297677,0.008889511680122919,up
all,2025-09-02,805,2725,0.29541284403669726,0.27697795134200004,0.0049535233190232675,up
all,2025-09-03,781,2728,0.2862903225806452,0.28410200388778134,0.007124052545781301,up
all,2025-09-04,879,2731,0.3218601244965214,0.2947331158215897,0.010631111933808335,up
all,2025-09-05,884,2742,0.3223924142961342,0.3062079324073957,0.011474816585806014,up
all,2025-09-08,915,2749,0.3328483084758094,0.3100724205644917,0.003864488157096002,up
all,2025-09-09,856,2743,0.3120670798395917,0.3129335403131568,0.0028611197486650974,up
all,2025-09-10,832,2748,0.3027656477438137,0.3132394521161515,0.0003059118029947183,up
all,2025-09-11,985,2763,0.3564965617082881,0.3175201478184591,0.004280695702307602,up
